"Iteration","Ux_up1: Ux_up1 (m/s)","Ux_up2: Ux_up2 (m/s)","Ux_up3: Ux_up3 (m/s)","Ux_up4: Ux_up4 (m/s)","Ux_up5: Ux_up5 (m/s)","Ux_down1: Ux_down1 (m/s)","Ux_down2: Ux_down2 (m/s)","Ux_down3: Ux_down3 (m/s)","Ux_down4: Ux_down4 (m/s)","Ux_down5: Ux_down5 (m/s)"
189.0,1.9999933558185394,1.9999958871513162,,,,2.000006374488614,1.9999981307975978,1.9999991128278034,1.999999868259275,2.0000000109324585
190.0,1.999993296183209,1.9999958733277072,,,,2.000006226536291,1.9999980258367382,1.999999048454944,1.9999998185749943,1.9999999648824802
191.0,1.9999932363125663,1.999995852450065,,,,2.0000060789946548,1.9999979179726872,1.9999989809234628,1.9999997626137107,1.9999999138674482
192.0,1.999993180286678,1.9999958394949786,,,,2.000005933767258,1.9999978138153836,1.9999989175453208,1.999999713903156,1.99999986853997
193.0,1.9999931229074848,1.9999958181111008,,,,2.000005789211783,1.9999977088994216,1.9999988531586514,1.9999996608882964,1.9999998198022415
194.0,1.9999930692908974,1.999995806778695,,,,2.0000056463000897,1.9999976090857383,1.9999987918403013,1.9999996134293836,1.999999775594917
195.0,1.9999930146335057,1.9999957884979769,,,,2.0000055036808706,1.999997506155966,1.9999987265123444,1.9999995587998556,1.9999997255296451
196.0,1.99999296392211,1.999995778306262,,,,2.0000053635107853,1.9999974073922702,1.9999986663712577,1.999999512430651,1.9999996820280654
197.0,1.9999929120248137,1.9999957608437127,,,,2.000005223565757,1.999997308193178,1.9999986047981981,1.9999994613854506,1.9999996348625362
198.0,1.9999928639163493,1.999995751637056,,,,2.000005085829261,1.9999972127387688,1.999998546229523,1.9999994161789845,1.9999995925542957
199.0,1.999992814488826,1.9999957356530258,,,,2.0000049478256483,1.9999971155881857,1.9999984846812706,1.999999365168502,1.9999995454950081
200.0,1.9999927687634433,1.9999957275064477,,,,2.0000048119957565,1.9999970222816177,1.999998427305497,1.9999993210124334,1.9999995039752119
201.0,1.999992722170572,1.9999957129511166,,,,2.000004675960253,1.9999969276090712,1.9999983673525563,1.9999992711806984,1.9999994578516298
202.0,1.9999926789886573,1.9999957058420152,,,,2.0000045423908723,1.9999968368914147,1.9999983110637192,1.9999992277048655,1.9999994169375321
203.0,1.999992634589121,1.999995691796373,,,,2.000004408501589,1.9999967450780267,1.999998253031332,1.9999991794535177,1.999999372170308
204.0,1.9999925937341505,1.9999956853717555,,,,2.0000042771025726,1.9999966571176981,1.9999981980896733,1.999999136819449,1.9999993321069993
205.0,1.9999925520359856,1.999995673116085,,,,2.0000041452045476,1.9999965675890503,1.9999981409196261,1.9999990890864359,1.9999992878488597
206.0,1.999992514015963,1.9999956677177897,,,,2.0000040154988845,1.9999964816032265,1.9999980872254297,1.9999990473541591,1.9999992485416813
207.0,1.999992475505923,1.999995656962258,,,,2.0000038861441425,1.999996395017071,1.9999980321779196,1.999999001408293,1.9999992059358327
208.0,1.9999924403560048,1.9999956527656193,,,,2.000003758740985,1.999996311553344,1.9999979801918688,1.9999989609262143,1.999999167864447
209.0,1.9999924043423905,1.9999956426616514,,,,2.0000036311341947,1.9999962265366253,1.9999979253872515,1.999998914652036,1.9999991251114022
210.0,1.9999923714222947,1.999995639296256,,,,2.0000035056708527,1.9999961448793186,1.9999978743690456,1.9999988748711486,1.9999990875171987
211.0,1.99999233778441,1.9999956304617001,,,,2.000003380287114,1.9999960620024817,1.9999978217083183,1.9999988304709795,1.9999990464519226
212.0,1.9999923069544274,1.9999956277756588,,,,2.000003257048892,1.9999959813929509,1.9999977720322901,1.9999987916200086,1.9999990097434546
213.0,1.9999922756455208,1.9999956201543614,,,,2.0000031335890722,1.9999958996573466,1.9999977201394312,1.999998747616591,1.999998969022585
214.0,1.9999922461598145,1.9999956180938332,,,,2.0000030122726162,1.99999582073928,1.9999976715280978,1.9999987095571672,1.9999989329282144
215.0,1.9999922156040615,1.999995611225362,,,,2.000002890994327,1.9999957412280804,1.9999976211081778,1.9999986666424396,1.9999988932185762
216.0,1.9999921870236064,1.9999956098469704,,,,2.0000027718402715,1.9999956646611534,1.9999975737740294,1.9999986293992502,1.999998857929696
217.0,1.9999921583791185,1.9999956042237468,,,,2.000002652333361,1.9999955870641903,1.9999975236281042,1.9999985864198133,1.9999988182226343
218.0,1.9999921318793266,1.9999956036815316,,,,2.0000025349868817,1.9999955128052869,1.999997477196961,1.999998549909861,1.9999987835128576
219.0,1.9999921056180334,1.9999955991813727,,,,2.0000024177323215,1.9999954382398868,1.9999974295053446,1.9999985092751922,1.999998745813921
220.0,1.9999920809642338,1.9999955990192455,,,,2.0000023025710343,1.9999953666203956,1.999997384487705,1.9999984736916627,1.9999987120873062
221.0,1.999992056121143,1.9999955951344397,,,,2.000002186995645,1.9999952935500107,1.9999973362312382,1.9999984319287134,1.999998673561909
222.0,1.999992032777524,1.999995595714616,,,,2.0000020733969857,1.9999952234146483,1.9999972915907838,1.9999983964581105,1.9999986399627876
223.0,1.9999920097464907,1.9999955934820117,,,,2.0000019598930514,1.9999951527358975,1.9999972455059474,1.9999983566377506,1.999998603299356
224.0,1.9999919883108097,1.9999955949775707,,,,2.000001848539109,1.9999950847412173,1.9999972026422255,1.9999983223647793,1.9999985711442334
225.0,1.9999919669714292,1.9999955925813266,,,,2.000001736998087,1.9999950155570683,1.9999971571198554,1.9999982825606577,1.9999985346810396
226.0,1.9999919460472066,1.9999955944072783,,,,2.0000016274231887,1.9999949492680125,1.9999971149358176,1.9999982487391876,1.99999850279797
227.0,1.9999919255231586,1.999995593414431,,,,2.000001517959568,1.9999948821141116,1.9999970707656722,1.9999982101238791,1.999998467229229
228.0,1.9999919056157907,1.9999955958287932,,,,2.0000014103254786,1.9999948177841895,1.9999970298699659,1.9999981771875075,1.9999984360762588
229.0,1.9999918864084796,1.9999955956147466,,,,2.0000013026193644,1.9999947523681743,1.9999969867013891,1.9999981394022717,1.9999984012468706
230.0,1.9999918679793043,1.9999955985742772,,,,2.0000011967847007,1.999994689930622,1.9999969468520558,1.9999981073679471,1.999998370811357
231.0,1.9999918504776075,1.9999955990579616,,,,2.000001090752913,1.9999946259543977,1.999996904400414,1.9999980702226487,1.9999983364766498
232.0,1.99999183398827,1.9999956027107197,,,,2.0000009865295856,1.9999945640143169,1.9999968652416744,1.9999980387760328,1.9999983064953213
233.0,1.999991818765435,1.9999956042603322,,,,2.0000008825174227,1.9999945006715376,1.9999968243512452,1.9999980030296727,1.999998273320513
234.0,1.9999918045192953,1.9999956086720154,,,,2.000000780265343,1.9999944395170466,1.9999967865175483,1.999997972469562,1.9999982441984716
235.0,1.9999917916633414,1.9999956110244557,,,,2.000000677934789,1.9999943769200934,1.9999967463405126,1.9999979371633403,1.9999982114789825
236.0,1.999991779620238,1.9999956158818102,,,,2.000000577319086,1.9999943168366487,1.9999967093995674,1.9999979072880167,1.9999981829543307
237.0,1.9999917690637368,1.9999956187574397,,,,2.000000476558249,1.999994255473472,1.999996669927046,1.9999978724070857,1.9999981505798168
238.0,1.9999917594052212,1.999995624201062,,,,2.000000377731294,1.999994197114813,1.9999966340437372,1.9999978433008565,1.9999981226724162
239.0,1.9999917511413658,1.9999956276706117,,,,2.0000002788990043,1.9999941377982147,1.9999965964023483,1.999997810131326,1.9999980918419498
240.0,1.9999917434609158,1.999995633297752,,,,2.000000181834829,1.9999940811982335,1.9999965615126687,1.9999977814979957,1.999998064385196
241.0,1.99999173730151,1.999995637462217,,,,2.000000084451007,1.999994023133315,1.9999965240291013,1.9999977481927635,1.9999980335606025
242.0,1.9999917315827216,1.9999956435907258,,,,1.9999999890006053,1.9999939681933654,1.9999964900853637,1.999997720298352,1.999998006805657
243.0,1.9999917272932337,1.999995648291232,,,,1.9999998932459477,1.9999939114698564,1.9999964531256695,1.999997687233253,1.9999979761985602
244.0,1.999991722571754,1.9999956548857518,,,,1.999999799473754,1.9999938580040582,1.9999964199594151,1.999997659952774,1.999997949937276
245.0,1.9999917187147467,1.9999956600041187,,,,1.9999997057534638,1.9999938035165838,1.999996384961723,1.999997628634889,1.9999979209854901
246.0,1.9999917151772038,1.9999956670863814,,,,1.9999996139790266,1.9999937520446993,1.9999963532494371,1.999997602247904,1.9999978959086466
247.0,1.9999917122816826,1.9999956727886925,,,,1.9999995221963343,1.9999936994610663,1.9999963195457613,1.9999975719988496,1.999997868075277
248.0,1.9999917094508428,1.9999956804300119,,,,1.9999994322481556,1.9999936493731778,1.9999962885115048,1.9999975461322648,1.9999978434974581
249.0,1.9999917076948146,1.9999956871597724,,,,1.9999993419868733,1.9999935975517618,1.9999962543872527,1.999997515191352,1.9999978150093973
250.0,1.9999917066350497,1.999995695860978,,,,1.9999992535647488,1.9999935485428053,1.999996223942539,1.9999974898796407,1.9999977907821043
251.0,1.999991706245689,1.9999957029376918,,,,1.999999165030215,1.9999934983474283,1.9999961914732234,1.9999974606153854,1.9999977637202613
252.0,1.999991705837956,1.9999957097077954,,,,1.9999990776559857,1.9999934490515652,1.9999961602267624,1.999997433711032,1.999997738199539
253.0,1.9999917064218278,1.999995717518396,,,,1.999998990955418,1.999993400971205,1.999996129584877,1.9999974070476338,1.9999977129309179
254.0,1.999991707401971,1.999995725256044,,,,1.9999989050065166,1.9999933536959955,1.9999960993037602,1.9999973803449032,1.9999976877768777
255.0,1.9999917090105201,1.9999957330294533,,,,1.9999988197937884,1.9999933069521927,1.9999960693376841,1.9999973539228133,1.99999766285446
256.0,1.9999917112004857,1.9999957410388982,,,,1.999998735593819,1.9999932611403768,1.9999960403778052,1.9999973287480524,1.9999976389825056
257.0,1.9999917141409955,1.9999957496135532,,,,1.9999986523043742,1.9999932159865874,1.9999960120247868,1.9999973036623768,1.9999976153062167
258.0,1.9999917176996789,1.9999957584544328,,,,1.999998569648905,1.999993171181359,1.999995983652533,1.9999972783451725,1.999997591418562
259.0,1.9999917217070142,1.999995767600703,,,,1.9999984877054313,1.999993126797734,1.9999959551368043,1.9999972529876415,1.9999975674247654
260.0,1.999991726100811,1.9999957769750738,,,,1.9999984063537348,1.9999930831183352,1.9999959270093017,1.999997228281675,1.9999975439543234
261.0,1.9999917309955744,1.99999578703761,,,,1.9999983257373688,1.9999930403202402,1.9999958995653402,1.9999972041507919,1.9999975211246523
262.0,1.9999917361407509,1.9999957970881068,,,,1.9999982458205077,1.9999929982693812,1.9999958727300413,1.9999971802767016,1.999997498730764
263.0,1.9999917415938393,1.9999958075875441,,,,1.9999981663997668,1.9999929566456407,1.9999958459383615,1.9999971562796421,1.9999974762659982
264.0,1.999991746898961,1.9999958174529642,,,,1.999998087649693,1.9999929158579324,1.999995819677141,1.9999971330844524,1.9999974545120627
265.0,1.9999917526420983,1.9999958277830738,,,,1.9999980095192573,1.9999928757027312,1.9999957937541466,1.9999971099161704,1.999997432801481
266.0,1.9999917589274214,1.999995838399598,,,,1.9999979320323555,1.999992836373433,1.9999957684319503,1.9999970872404667,1.9999974115263848
267.0,1.9999917656443973,1.999995848992554,,,,1.99999785523532,1.9999927979623724,1.9999957438086535,1.9999970651776913,1.9999973907380526
268.0,1.9999917729339938,1.9999958597026781,,,,1.9999977789490933,1.9999927600111098,1.9999957192410256,1.99999704270609,1.9999973696134008
269.0,1.9999917808067265,1.9999958704229281,,,,1.9999977033166592,1.9999927228897851,1.9999956951199582,1.9999970209293116,1.9999973489859213
270.0,1.9999917893721102,1.9999958814158554,,,,1.9999976283882415,1.9999926866096152,1.9999956716871106,1.999996999743722,1.9999973288867565
271.0,1.9999917986920073,1.999995892533227,,,,1.9999975541530164,1.9999926510943618,1.9999956487762292,1.9999969787595053,1.999997309048061
272.0,1.9999918087855073,1.9999959038352007,,,,1.9999974805172671,1.999992616230418,1.9999956261615475,1.9999969580108865,1.9999972894499365
273.0,1.9999918196813529,1.999995915217756,,,,1.9999974075104956,1.9999925820202447,1.9999956038424338,1.9999969374973414,1.99999727008542
274.0,1.9999918314496672,1.999995926690194,,,,1.9999973350068525,1.9999925483287275,1.9999955814609296,1.9999969167283287,1.9999972505791157
275.0,1.9999918438771873,1.9999959384306458,,,,1.999997263314529,1.999992515887333,1.999995560066014,1.9999968973071252,1.9999972321944346
276.0,1.999991856652194,1.9999959502234663,,,,1.9999971922627435,1.9999924840047956,1.9999955389403703,1.9999968775528107,1.9999972136454713
277.0,1.9999918697817207,1.9999959620102485,,,,1.9999971217565626,1.9999924526486996,1.9999955179826394,1.9999968580498888,1.9999971953062894
278.0,1.999991883303272,1.999995973933389,,,,1.999997051845054,1.9999924219605734,1.9999954973004281,1.9999968388440563,1.9999971771886655
279.0,1.9999918972281587,1.999995986005442,,,,1.9999969824946868,1.9999923918694043,1.9999954768231654,1.9999968196704088,1.9999971591229178
280.0,1.9999919115351288,1.9999959980912936,,,,1.9999969138036804,1.9999923626384761,1.9999954569784892,1.9999968012429559,1.9999971417014928
281.0,1.9999919263533599,1.999996010290702,,,,1.9999968456772357,1.999992334034598,1.9999954372123487,1.9999967824880303,1.999997124071394
282.0,1.9999919418874552,1.9999960225493487,,,,1.9999967781808623,1.9999923063529046,1.9999954178975503,1.9999967644011694,1.9999971069701963
283.0,1.9999919580871406,1.9999960348806662,,,,1.99999671128703,1.9999922794077276,1.9999953988219314,1.9999967463662287,1.999997089952152
284.0,1.9999919748596153,1.9999960473206877,,,,1.9999966449928097,1.9999922532282417,1.9999953800669228,1.9999967286260454,1.9999970731975707
285.0,1.999991992060572,1.9999960598346913,,,,1.999996579299599,1.9999922279239906,1.9999953616171866,1.9999967111389634,1.9999970566960035
286.0,1.9999920096929844,1.999996072495215,,,,1.9999965142770688,1.999992203382644,1.9999953436102105,1.999996694064197,1.999997040583035
287.0,1.9999920275550294,1.9999960852559875,,,,1.9999964498997072,1.9999921794523523,1.9999953259686647,1.9999966771913522,1.9999970246944732
288.0,1.9999920457238172,1.9999960980576388,,,,1.9999963861094265,1.9999921560224403,1.9999953086608122,1.9999966606597988,1.9999970090952168
289.0,1.9999920641570423,1.9999961111393691,,,,1.9999963230063995,1.9999921332052246,1.9999952917295734,1.999996644448538,1.999996993792457
290.0,1.9999920825932844,1.9999961241264774,,,,1.9999962605674528,1.9999921109942242,1.9999952752291028,1.9999966285898547,1.999996978815609
291.0,1.9999921016222242,1.9999961371440762,,,,1.9999961986968682,1.9999920891414242,1.999995258701509,1.9999966125369535,1.9999969636532975
292.0,1.9999921211281078,1.9999961502997081,,,,1.999996137438841,1.9999920678617613,1.9999952425754115,1.9999965970616551,1.9999969489546339
293.0,1.999992141005928,1.9999961634677845,,,,1.9999960768552798,1.9999920472090842,1.9999952268934889,1.9999965818524421,1.9999969344877084
294.0,1.9999921618572334,1.9999961765584964,,,,1.9999960167391548,1.9999920268093683,1.9999952110356842,1.9999965662743728,1.9999969196923981
295.0,1.9999921836771075,1.9999961900620224,,,,1.9999959572855817,1.9999920071947976,1.9999951958236157,1.999996551664788,1.999996905710978
296.0,1.9999922063588036,1.9999962033457717,,,,1.999995898401194,1.9999919880615424,1.9999951808672354,1.9999965367900283,1.999996891596211
297.0,1.9999922294828476,1.999996216831705,,,,1.9999958400999058,1.9999919696025006,1.9999951663644084,1.9999965226041743,1.9999968780518689
298.0,1.9999922529949314,1.9999962303458827,,,,1.9999957823614203,1.9999919516002682,1.9999951520560129,1.9999965083149203,1.9999968644584842
299.0,1.9999922766867755,1.999996243626051,,,,1.9999957251702518,1.9999919340738792,1.9999951379923255,1.9999964943976596,1.99999685117499
300.0,1.9999923006927665,1.9999962571965715,,,,1.999995668524412,1.9999919169964555,1.999995124155845,1.9999964805891346,1.999996837984305
301.0,1.9999923249162779,1.999996270780596,,,,1.999995612489367,1.9999919004705715,1.9999951107592682,1.9999964672085357,1.99999682518036
302.0,1.9999923492979588,1.9999962844454253,,,,1.9999955569392538,1.9999918842530802,1.9999950974899812,1.9999964537390746,1.9999968123363152
303.0,1.9999923732512033,1.9999962981251334,,,,1.9999955019838505,1.9999918685761051,1.9999950845937886,1.9999964407424382,1.9999967998896293
304.0,1.9999923975795968,1.9999963118793325,,,,1.9999954475898518,1.9999918533727905,1.9999950720068769,1.9999964280283526,1.9999967877214726
305.0,1.9999924224171477,1.999996325680109,,,,1.9999953938556545,1.999991838604906,1.9999950596785052,1.999996415433979,1.99999677566826
306.0,1.9999924477335083,1.9999963394014548,,,,1.9999953407342361,1.9999918239093122,1.9999950472804926,1.9999964027044117,1.9999967634893423
307.0,1.9999924735563397,1.999996353354205,,,,1.9999952883172951,1.999991809783792,1.999995035611573,1.9999963909462848,1.9999967521817534
308.0,1.9999924997581997,1.9999963673695924,,,,1.9999952365438425,1.9999917962956917,1.999995024353849,1.9999963792906699,1.999996741014796
309.0,1.9999925262932419,1.9999963813496686,,,,1.999995185251397,1.999991782993093,1.999995012920314,1.9999963673397683,1.99999672960735
310.0,1.9999925531754166,1.9999963954282816,,,,1.999995134535955,1.9999917700949486,1.9999950019716584,1.9999963560902776,1.999996718798268
311.0,1.9999925802966234,1.9999964093687381,,,,1.999995084378879,1.9999917572920807,1.9999949909139225,1.999996344391425,1.9999967075644625
312.0,1.9999926077550059,1.9999964233990872,,,,1.9999950348375994,1.999991744865612,1.999994980299141,1.9999963333131234,1.9999966968630831
313.0,1.9999926351573138,1.999996437711612,,,,1.9999949859685473,1.9999917329023251,1.9999949701486366,1.999996322661025,1.999996686609654
314.0,1.999992662696359,1.9999964519630216,,,,1.9999949376905513,1.9999917212423575,1.9999949603299245,1.9999963120799773,1.999996676422431
315.0,1.9999926904339744,1.9999964660189793,,,,1.9999948897124364,1.9999917094045663,1.999994950102875,1.9999963009777715,1.9999966657261277
316.0,1.9999927184797766,1.999996480331828,,,,1.9999948425283303,1.9999916984029267,1.9999949407848434,1.9999962911494689,1.9999966561727898
317.0,1.999992746766153,1.9999964946275213,,,,1.9999947958515816,1.999991687584015,1.9999949317533703,1.9999962811240737,1.9999966464663
318.0,1.999992775257798,1.9999965088455425,,,,1.9999947497883108,1.9999916773703037,1.9999949233279462,1.999996271929852,1.9999966374884635
319.0,1.999992804058142,1.9999965232639434,,,,1.9999947041462267,1.9999916672081461,1.9999949145545484,1.9999962620426412,1.9999966279669275
320.0,1.9999928330076027,1.999996537656712,,,,1.999994658963169,1.9999916573936776,1.9999949060328213,1.9999962525657904,1.9999966187471032
321.0,1.9999928617851013,1.9999965520393637,,,,1.9999946142916412,1.9999916479473692,1.9999948977202298,1.9999962432686198,1.9999966096641137
322.0,1.9999928906831053,1.9999965665384418,,,,1.9999945700870811,1.9999916387921084,1.9999948895057151,1.9999962339666706,1.9999966005751684
323.0,1.9999929197808024,1.9999965809441544,,,,1.9999945263818222,1.9999916300590819,1.999994881584186,1.999996224995844,1.9999965917911844
